Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/23 00:00:00
Report Run Date,08/06/23 09:05:45
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,02/04/22,99.840,99.930,91.885,97.085,98.365,94.550,93.490,88.440,88.630,94.345,100.125,110.040,121.800,121.935,115.320,110.150,80.265,88.810,98.225,99.710,89.930,90.220,89.550,87.435,84.830,79.530,80.785,88.245,87.965,90.065,94.515,99.480,84.640,94.280,91.430,84.985,80.640,91.440,98.580,101.715,104.345,107.325,118.635,119.590,113.215,108.540,110.450,115.670
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,03/04/22,116.365,109.350,113.695,112.850,106.110,105.575,101.795,99.705,105.940,101.150,114.280,115.885,116.455,122.060,125.280,112.555,91.765,98.510,104.950,101.780,97.010,96.710,98.555,90.335,80.705,76.435,85.690,84.590,87.125,87.690,80.655,85.305,74.045,82.735,82.135,84.335,83.955,86.040,90.550,95.800,96.325,100.655,98.675,104.065,98.475,94.785,102.015,101.040
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,04/04/22,99.080,96.360,96.320,98.115,101.315,96.640,88.495,88.965,90.585,87.955,102.645,111.185,112.720,114.545,116.005,113.790,93.040,98.470,99.465,100.300,88.740,91.695,90.975,100.385,88.555,91.790,88.990,98.055,88.845,89.110,101.715,103.730,90.840,93.800,98.080,94.220,97.535,88.915,100.670,108.435,112.605,121.865,119.145,115.850,113.240,113.185,118.045,107.075
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,05/04/22,105.215,113.240,108.265,109.795,106.730,104.845,104.065,104.945,101.685,98.310,106.660,114.760,118.290,115.810,112.510,117.355,88.800,89.300,88.450,88.040,75.390,73.710,78.725,79.560,75.030,72.230,75.480,75.005,77.415,76.530,81.455,74.240,68.215,78.650,85.600,85.800,76.320,82.790,91.140,89.905,90.525,87.570,88.265,94.295,98.765,101.270,101.165,98.010
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,06/04/22,89.605,92.625,86.685,88.810,87.625,80.165,82.770,88.205,85.785,82.795,94.500,96.420,97.095,99.540,109.465,109.365,87.795,94.375,89.335,88.955,79.830,72.205,70.860,72.920,69.485,66.500,68.535,68.530,68.715,71.760,70.765,72.280,66.440,71.920,72.285,72.420,71.195,73.535,81.925,87.490,88.345,92.110,89.920,85.950,83.765,79.020,81.300,82.240
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,07/04/22,80.185,76.625,77.885,74.320,78.215,75.170,81.940,81.200,77.635,79.320,90.315,90.410,90.680,91.710,97.415,100.545,78.740,85.080,80.210,81.800,73.195,81.940,86.275,75.090,76.940,68.825,73.145,77.395,76.200,78.680,80.220,80.235,82.335,74.595,73.620,74.135,67.805,69.490,71.640,71.010,69.415,70.865,73.895,72.460,73.365,78.020,86.040,86.500
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,08/04/22,85.420,85.240,80.130,76.780,76.840,78.850,81.780,78.395,75.790,74.720,92.555,93.370,87.730,90.025,92.910,94.200,83.150,89.150,87.665,82.715,75.280,75.320,76.900,74.695,71.635,67.720,69.325,74.500,74.600,78.070,80.810,83.740,75.325,83.790,82.130,75.790,69.265,77.985,85.970,94.415,88.530,90.445,87.450,85.045,83.115,83.075,79.830,81.635
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,09/04/22,85.400,81.685,89.775,90.475,89.715,88.260,91.340,88.845,89.455,87.165,90.415,101.845,100.070,101.605,98.250,96.980,80.950,82.010,84.015,82.065,72.995,71.240,69.525,71.405,68.255,70.090,67.700,71.340,65.230,65.120,74.580,80.640,76.290,82.340,81.785,84.980,76.155,71.830,76.610,82.670,88.400,89.430,93.345,95.165,91.980,90.545,89.015,90.350
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,10/04/22,93.175,93.875,91.920,96.580,84.650,86.340,85.710,85.950,84.425,87.095,102.645,100.570,101.485,99.550,100.180,98.375,81.625,83.410,83.570,82.165,72.870,70.655,70.025,69.170,63.790,61.895,62.770,62.030,66.550,72.990,68.575,68.390,68.275,73.465,71.200,74.285,67.240,71.140,78.670,73.975,74.080,77.015,81.680,82.310,81.800,84.430,81.805,78.045
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,11/04/22,75.405,72.960,70.550,71.565,77.440,74.790,78.205,79.400,76.460,75.950,83.770,92.525,89.325,86.470,94.615,99.835,79.670,81.715,84.515,81.450,72.195,74.160,72.740,70.465,61.075,61.120,62.285,65.815,73.025,80.705,81.895,83.940,76.900,75.340,72.050,74.995,66.955,76.305,83.365,87.820,88.710,89.295,85.740,88.755,86.585,85.925,81.730,77.060
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,12/04/22,76.135,70.375,68.725,68.180,66.205,69.465,75.700,73.595,70.260,69.420,76.820,83.405,81.680,84.515,90.170,94.410,78.220,80.170,84.330,79.495,68.985,68.530,72.225,70.350,64.505,62.620,62.010,62.560,60.720,69.755,68.910,70.595,72.155,72.930,73.260,77.175,73.985,75.950,76.205,78.315,74.765,73.685,76.605,78.215,79.385,81.505,77.850,76.870
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,13/04/22,76.935,76.610,73.240,71.525,69.485,73.930,75.600,74.425,73.640,74.050,81.225,78.260,81.525,83.045,91.650,90.330,81.170,84.705,86.695,81.520,74.420,72.295,70.845,65.040,63.385,65.300,68.190,66.435,66.635,69.800,72.640,74.975,76.920,79.565,82.325,78.800,72.465,78.270,80.840,83.785,77.185,82.800,93.155,96.060,105.610,95.690,97.970,96.365
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,14/04/22,90.845,85.470,79.785,81.590,89.665,91.555,92.665,84.335,88.270,86.590,88.280,102.670,101.970,106.325,107.780,109.185,85.295,90.145,88.530,81.000,76.370,74.480,73.715,72.395,62.245,67.250,66.415,67.960,65.575,72.755,76.765,75.975,75.415,75.530,83.790,78.500,71.920,73.350,78.125,78.040,78.605,79.475,78.395,77.640,77.155,76.180,76.540,76.510
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,15/04/22,77.730,79.965,78.070,78.880,79.115,76.735,77.830,78.915,78.275,77.200,82.535,85.875,86.505,84.655,94.910,91.765,74.575,83.465,81.840,83.680,75.900,70.575,72.525,74.035,64.365,60.290,65.225,63.130,58.400,61.100,70.145,71.425,67.445,69.795,74.820,76.720,75.615,73.660,74.325,73.205,76.000,81.985,84.595,87.190,84.585,81.615,81.195,81.570
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,16/04/22,75.980,80.135,81.515,83.870,84.585,87.265,82.370,80.740,78.550,78.980,89.395,91.430,92.730,92.410,99.525,103.285,82.220,83.075,91.050,86.055,75.360,74.695,76.275,73.015,60.020,61.460,64.020,69.780,62.675,64.595,67.160,65.665,76.740,80.510,81.265,84.530,83.210,84.290,81.960,84.655,85.175,83.765,86.675,90.625,95.640,95.720,90.205,88.685
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,17/04/22,90.550,90.590,97.925,100.975,96.350,92.155,91.265,89.715,87.255,88.225,98.400,105.840,99.960,101.655,107.740,106.180,84.045,86.550,86.430,88.385,78.270,81.325,74.675,75.310,66.425,67.510,66.365,65.500,64.555,64.195,62.525,70.120,74.740,77.535,74.925,73.835,70.600,70.970,75.940,78.855,82.825,84.490,80.965,82.385,83.210,86.785,85.100,82.875
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,18/04/22,82.805,78.895,78.595,77.240,72.975,74.995,81.195,83.215,80.975,80.285,92.545,92.460,94.035,92.865,89.560,90.675,77.105,75.315,74.395,77.925,68.675,63.410,60.205,65.060,62.305,57.870,56.410,62.465,61.290,68.315,70.895,71.990,70.665,79.775,75.410,73.270,69.830,72.275,75.140,76.160,78.060,81.430,80.625,77.160,76.575,77.230,79.360,68.850
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,19/04/22,69.390,67.790,69.490,68.935,72.805,72.655,71.380,74.090,71.970,71.655,84.255,84.280,82.150,79.040,85.665,83.655,77.400,73.235,76.425,77.020,70.030,66.230,69.530,72.390,70.105,71.850,68.065,75.305,75.740,72.930,75.490,84.260,74.420,80.155,76.675,76.825,71.930,75.885,80.125,74.725,77.090,79.520,82.825,84.515,86.240,82.375,78.850,78.915
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,20/04/22,73.670,70.055,67.180,75.640,77.110,75.870,75.180,76.545,75.520,74.170,86.095,87.270,82.630,92.355,98.970,97.635,82.100,82.825,85.485,91.575,79.250,84.120,80.280,79.495,75.020,68.445,70.355,75.415,75.280,82.785,91.420,87.695,88.865,83.075,90.265,92.320,86.165,78.645,80.490,82.205,85.050,85.030,88.575,92.270,90.435,84.960,88.225,91.585
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,21/04/22,86.220,82.050,79.395,82.060,84.160,85.160,86.830,85.195,85.965,84.000,90.410,98.885,97.780,100.435,109.215,107.250,87.845,88.245,91.135,89.420,79.280,89.345,92.420,83.490,74.515,74.970,70.425,69.520,64.495,73.070,77.590,79.010,74.770,77.770,76.700,76.840,70.805,73.430,76.885,81.775,87.200,85.645,74.545,78.065,77.000,78.110,82.980,84.575
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,22/04/22,81.715,76.780,76.805,76.565,78.105,82.950,84.130,82.510,76.470,76.640,84.410,94.940,87.430,91.570,101.105,99.650,83.885,79.660,85.805,81.800,71.220,73.575,73.885,72.630,66.560,68.465,65.355,68.380,66.325,68.780,68.310,71.620,71.465,72.495,77.670,76.320,73.720,75.300,80.175,76.540,82.770,87.205,85.865,86.920,87.205,85.755,85.645,84.790
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,23/04/22,83.905,83.560,87.565,82.845,83.140,85.785,91.315,88.345,84.825,83.560,100.805,94.445,95.165,95.735,100.370,94.625,77.215,77.105,81.270,78.590,76.435,68.955,65.560,61.870,58.995,59.890,59.335,70.275,64.940,66.625,73.995,72.360,67.750,70.430,81.030,78.140,67.770,60.765,64.425,65.865,71.650,71.505,73.410,76.530,72.615,71.830,72.690,69.825
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,24/04/22,69.400,70.795,70.310,73.690,78.685,75.595,79.025,79.375,77.950,78.350,91.805,91.240,91.510,89.670,98.580,93.870,75.670,78.505,82.605,85.355,79.885,80.865,78.290,71.275,57.910,57.035,61.895,59.810,60.665,74.580,69.895,69.035,68.260,72.515,72.300,70.535,65.325,66.245,73.235,66.825,64.800,73.210,79.520,82.335,80.665,80.955,76.695,76.060
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,25/04/22,75.160,71.015,73.140,76.415,75.765,75.750,76.825,77.745,76.850,72.365,80.525,80.975,80.940,81.530,85.575,81.360,69.640,76.620,75.340,71.860,68.385,70.830,73.365,82.775,71.215,69.810,79.530,78.125,74.675,78.305,81.915,76.180,77.585,84.790,88.950,81.450,75.345,77.950,79.620,84.540,84.680,88.710,89.920,85.715,89.655,86.860,91.260,89.250
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,26/04/22,88.070,84.815,83.320,82.925,77.510,77.595,79.060,79.090,76.730,76.355,84.725,95.115,92.245,94.725,96.590,101.465,80.665,82.115,81.220,76.215,65.520,73.890,73.475,65.675,66.480,60.880,61.815,68.915,64.735,65.090,66.820,69.705,67.110,67.730,67.365,70.190,71.475,72.795,73.165,82.015,81.305,82.195,78.975,83.565,79.755,82.205,77.030,71.605
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,27/04/22,73.440,79.295,83.085,86.030,85.830,83.060,77.950,76.590,76.720,78.480,84.490,87.110,88.085,93.685,103.480,96.440,78.760,78.975,80.425,74.350,67.430,67.955,78.620,75.515,65.510,67.775,65.025,68.020,72.450,74.615,75.075,74.380,74.740,75.270,79.860,82.275,76.250,80.245,76.525,73.145,80.020,87.755,81.695,82.130,82.010,77.185,77.570,73.125
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,28/04/22,72.395,79.120,79.690,80.310,78.075,78.565,78.215,76.165,76.090,77.835,85.070,88.390,85.005,94.285,97.205,96.285,76.720,78.810,78.475,75.880,65.500,62.990,67.685,67.995,61.180,60.215,62.050,74.150,71.845,73.170,77.940,84.040,72.715,74.975,80.125,79.830,73.275,70.870,70.105,67.510,72.650,77.945,72.325,79.000,77.415,73.965,74.420,74.970
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,29/04/22,69.525,66.565,71.105,73.690,75.095,79.055,82.510,79.340,78.885,80.230,87.870,90.315,91.590,92.295,97.900,90.750,78.310,78.380,78.860,78.830,71.815,66.345,65.540,67.980,62.165,63.285,63.580,64.105,66.545,71.635,82.190,76.875,76.710,81.980,87.405,82.110,75.030,77.780,83.495,81.410,81.670,81.890,79.465,83.625,87.805,83.740,83.515,84.720
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,30/04/22,86.425,86.245,87.025,86.580,86.325,84.715,84.090,82.145,78.680,78.525,95.285,93.120,88.170,89.080,89.515,84.945,74.745,80.250,82.870,78.465,75.765,75.850,76.265,70.480,64.790,65.125,65.000,65.220,59.150,73.430,77.545,80.390,75.710,82.320,87.090,87.265,76.585,85.105,89.420,88.515,87.865,91.115,89.490,90.630,97.150,93.745,92.795,92.515
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,01/05/22,89.165,87.895,91.755,95.900,98.705,99.380,98.205,96.030,95.225,92.215,98.170,102.765,103.585,105.255,101.735,104.495,80.060,88.870,89.670,87.205,86.280,79.990,83.095,80.820,65.395,71.865,66.260,70.630,70.155,76.140,72.015,73.850,67.295,75.425,86.240,82.110,73.610,78.515,89.030,88.350,88.760,94.170,95.875,91.015,89.475,89.165,81.760,82.995
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,02/05/22,77.250,75.320,76.470,80.555,83.305,83.090,77.645,80.825,84.435,88.290,93.295,93.335,90.825,94.390,100.350,93.960,77.875,82.510,89.095,83.650,71.450,66.390,65.520,64.635,61.525,70.220,72.595,76.940,73.705,74.480,76.770,76.520,69.610,67.000,71.610,82.545,74.270,78.815,75.580,81.005,76.005,79.505,76.080,77.165,74.730,72.820,72.070,74.510
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,03/05/22,72.565,75.205,73.760,72.830,74.960,74.995,72.855,73.510,69.485,69.490,77.150,84.060,77.450,76.825,78.200,81.035,71.355,69.070,69.825,68.455,63.255,61.545,64.560,62.190,62.740,64.020,67.230,67.740,67.850,65.970,62.950,66.180,67.405,66.385,67.420,66.980,67.355,70.080,69.975,72.340,72.735,78.870,75.575,75.650,74.380,73.240,69.870,64.775
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,04/05/22,60.510,61.950,62.815,66.720,65.810,66.590,65.730,65.575,65.400,69.545,76.425,75.210,70.295,81.135,81.695,85.465,70.900,70.410,70.850,70.235,66.175,63.570,64.905,70.090,62.280,67.285,68.080,72.195,66.425,66.885,73.990,69.805,72.850,70.995,73.505,70.860,73.710,70.315,71.950,75.905,73.515,72.355,75.715,78.475,78.600,76.085,74.920,84.285
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,05/05/22,81.345,79.980,82.150,83.445,81.715,83.495,81.280,82.995,78.705,77.835,85.705,92.045,87.165,99.565,103.395,93.870,82.820,84.385,81.525,83.470,69.405,73.175,77.885,78.630,69.215,72.955,77.375,76.930,72.890,69.780,70.365,70.970,71.080,74.815,76.185,75.705,66.325,66.775,67.075,72.160,73.460,75.345,75.920,76.540,82.310,78.435,72.935,79.065
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,06/05/22,80.685,73.405,71.860,73.865,72.160,69.190,70.785,70.730,73.780,79.020,88.680,92.055,88.180,87.520,91.360,92.175,80.440,77.605,77.200,77.720,66.515,64.665,64.250,66.520,66.750,59.870,65.175,71.795,62.855,61.955,69.400,69.305,66.000,65.260,64.550,66.630,59.615,59.410,62.780,68.670,70.450,71.220,69.850,69.985,74.750,69.410,73.585,76.410
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,07/05/22,73.865,71.685,69.345,72.730,68.985,70.285,69.005,71.490,70.790,70.770,80.125,90.035,87.425,91.100,85.350,81.495,70.755,73.835,77.100,78.180,68.695,68.625,69.280,69.595,61.935,58.725,60.735,69.295,67.475,72.170,66.010,71.145,69.795,70.010,72.845,73.280,73.670,69.615,68.520,69.450,68.155,70.200,73.245,75.685,78.630,75.020,73.400,76.205
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,08/05/22,82.915,83.395,89.835,85.510,83.000,77.530,77.150,78.975,79.600,76.955,77.170,78.595,91.275,93.005,95.145,94.605,83.555,84.655,85.910,85.605,79.515,80.405,77.420,74.135,65.980,64.080,64.000,64.755,68.995,81.280,76.020,74.495,73.470,70.460,73.305,77.210,69.710,70.480,72.245,73.420,74.145,72.580,72.420,70.920,71.780,70.730,70.835,69.455
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,09/05/22,67.530,66.660,71.180,74.010,76.585,75.810,75.475,76.450,78.640,75.270,83.540,86.715,84.635,87.245,81.065,79.555,64.400,68.725,69.950,70.475,61.655,64.395,61.515,63.400,67.825,66.215,69.695,69.015,66.860,76.110,70.290,68.670,70.345,69.260,73.570,77.950,71.460,72.235,71.615,72.595,76.060,77.855,72.735,78.510,77.145,77.390,79.735,74.650
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,10/05/22,74.740,76.395,76.685,79.695,77.070,74.570,73.315,74.595,75.510,74.295,76.470,88.030,90.010,86.325,98.585,94.565,73.830,69.715,71.885,67.980,70.605,69.660,68.920,78.140,75.530,76.860,77.425,77.690,67.960,66.005,68.350,69.130,69.645,71.415,69.100,68.435,72.335,71.040,74.970,78.220,73.995,78.355,83.745,77.110,78.315,76.525,80.460,79.150
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,11/05/22,76.175,71.850,71.495,71.515,72.415,74.130,72.415,69.690,68.565,66.645,67.560,84.790,84.090,92.625,95.285,96.460,89.045,91.320,92.145,86.750,78.560,74.250,74.070,70.045,71.750,75.850,77.805,75.510,76.140,75.680,78.560,77.150,71.800,71.635,79.415,80.080,71.815,71.025,74.080,76.530,78.185,77.645,80.750,81.310,83.705,81.705,81.155,81.575
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,12/05/22,82.760,78.545,77.155,79.390,79.635,78.895,76.275,77.005,77.690,77.630,81.000,85.315,80.950,82.740,94.245,87.995,89.165,85.990,79.615,80.320,74.810,75.440,79.715,75.280,74.090,72.585,72.200,69.640,68.605,70.140,72.725,72.025,68.215,69.705,69.190,70.375,73.635,68.885,67.565,67.880,70.755,73.120,74.365,77.235,74.730,71.195,71.790,76.120
