Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/2023 00:00
Report Run Date,08/06/2023 09:05
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,29/03/2022,86.655,88.91,87.775,92.69,90.62,89.29,85.455,78.75,78.73,78.115,94.1,96.05,96.54,96.895,104.6,103.565,102.615,96.32,93.065,93.665,75.245,78.165,79.6,80.135,76.195,76.575,77.09,71.235,74.03,80.57,90.695,97.175,84.295,86.07,82.54,80.595,74.86,73.025,77.375,90.31,88.15,90.335,96.135,92.97,95.525,91.435,94.43,93.275,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,30/03/2022,82.685,84.475,84.44,81.32,77.815,74.71,80.19,78.905,81.68,73.24,82.335,93.34,95.085,101.88,109.475,106.31,111.885,117.7,112.415,100.17,85.885,90.655,86.58,86.23,80.48,73.82,75.06,83.52,82.01,77.865,88.96,88.16,85.45,85.445,82.96,80.605,77.775,80.07,76.545,76.825,84.26,90.84,94.495,93.56,99.31,102.315,100.045,95.435,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,31/03/2022,92.715,94.585,91.415,97.62,97.575,95.62,92.635,89.945,86.42,80,98.21,102.08,104.23,109.78,110.565,110.56,112.66,113.015,104.385,99.98,115.63,106.63,103.845,105.615,109.305,104.55,103.9,94.725,94.645,106.155,106.005,106.05,111.815,107.945,100.4,99.59,96.605,94.4,104.55,103.32,103.72,107.4,105.33,110.045,109.27,113.595,107.125,106.855,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/04/2022,104.535,109.52,104.925,103.94,102.235,98.68,97.6,100.54,91.645,89.135,96.805,115.2,114.175,113.74,116.23,116.405,99.45,91.665,93.965,96.41,84.75,86.745,87.44,86.925,79.545,85.18,86.23,80.535,79.49,85.805,84.385,82.86,86.9,95.87,93.705,84.01,72.495,78.54,84.795,86.035,86.26,88.76,90.195,92.55,100.755,97.545,94.09,92.37,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/04/2022,99.84,99.93,91.885,97.085,98.365,94.55,93.49,88.44,88.63,94.345,100.125,110.04,121.8,121.935,115.32,110.15,80.265,88.81,98.225,99.71,89.93,90.22,89.55,87.435,84.83,79.53,80.785,88.245,87.965,90.065,94.515,99.48,84.64,94.28,91.43,84.985,80.64,91.44,98.58,101.715,104.345,107.325,118.635,119.59,113.215,108.54,110.45,115.67,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/04/2022,116.365,109.35,113.695,112.85,106.11,105.575,101.795,99.705,105.94,101.15,114.28,115.885,116.455,122.06,125.28,112.555,91.765,98.51,104.95,101.78,97.01,96.71,98.555,90.335,80.705,76.435,85.69,84.59,87.125,87.69,80.655,85.305,74.045,82.735,82.135,84.335,83.955,86.04,90.55,95.8,96.325,100.655,98.675,104.065,98.475,94.785,102.015,101.04,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,04/04/2022,99.08,96.36,96.32,98.115,101.315,96.64,88.495,88.965,90.585,87.955,102.645,111.185,112.72,114.545,116.005,113.79,93.04,98.47,99.465,100.3,88.74,91.695,90.975,100.385,88.555,91.79,88.99,98.055,88.845,89.11,101.715,103.73,90.84,93.8,98.08,94.22,97.535,88.915,100.67,108.435,112.605,121.865,119.145,115.85,113.24,113.185,118.045,107.075,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,05/04/2022,105.215,113.24,108.265,109.795,106.73,104.845,104.065,104.945,101.685,98.31,106.66,114.76,118.29,115.81,112.51,117.355,88.8,89.3,88.45,88.04,75.39,73.71,78.725,79.56,75.03,72.23,75.48,75.005,77.415,76.53,81.455,74.24,68.215,78.65,85.6,85.8,76.32,82.79,91.14,89.905,90.525,87.57,88.265,94.295,98.765,101.27,101.165,98.01,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,06/04/2022,89.605,92.625,86.685,88.81,87.625,80.165,82.77,88.205,85.785,82.795,94.5,96.42,97.095,99.54,109.465,109.365,87.795,94.375,89.335,88.955,79.83,72.205,70.86,72.92,69.485,66.5,68.535,68.53,68.715,71.76,70.765,72.28,66.44,71.92,72.285,72.42,71.195,73.535,81.925,87.49,88.345,92.11,89.92,85.95,83.765,79.02,81.3,82.24,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,07/04/2022,80.185,76.625,77.885,74.32,78.215,75.17,81.94,81.2,77.635,79.32,90.315,90.41,90.68,91.71,97.415,100.545,78.74,85.08,80.21,81.8,73.195,81.94,86.275,75.09,76.94,68.825,73.145,77.395,76.2,78.68,80.22,80.235,82.335,74.595,73.62,74.135,67.805,69.49,71.64,71.01,69.415,70.865,73.895,72.46,73.365,78.02,86.04,86.5,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,08/04/2022,85.42,85.24,80.13,76.78,76.84,78.85,81.78,78.395,75.79,74.72,92.555,93.37,87.73,90.025,92.91,94.2,83.15,89.15,87.665,82.715,75.28,75.32,76.9,74.695,71.635,67.72,69.325,74.5,74.6,78.07,80.81,83.74,75.325,83.79,82.13,75.79,69.265,77.985,85.97,94.415,88.53,90.445,87.45,85.045,83.115,83.075,79.83,81.635,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,09/04/2022,85.4,81.685,89.775,90.475,89.715,88.26,91.34,88.845,89.455,87.165,90.415,101.845,100.07,101.605,98.25,96.98,80.95,82.01,84.015,82.065,72.995,71.24,69.525,71.405,68.255,70.09,67.7,71.34,65.23,65.12,74.58,80.64,76.29,82.34,81.785,84.98,76.155,71.83,76.61,82.67,88.4,89.43,93.345,95.165,91.98,90.545,89.015,90.35,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,10/04/2022,93.175,93.875,91.92,96.58,84.65,86.34,85.71,85.95,84.425,87.095,102.645,100.57,101.485,99.55,100.18,98.375,81.625,83.41,83.57,82.165,72.87,70.655,70.025,69.17,63.79,61.895,62.77,62.03,66.55,72.99,68.575,68.39,68.275,73.465,71.2,74.285,67.24,71.14,78.67,73.975,74.08,77.015,81.68,82.31,81.8,84.43,81.805,78.045,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,11/04/2022,75.405,72.96,70.55,71.565,77.44,74.79,78.205,79.4,76.46,75.95,83.77,92.525,89.325,86.47,94.615,99.835,79.67,81.715,84.515,81.45,72.195,74.16,72.74,70.465,61.075,61.12,62.285,65.815,73.025,80.705,81.895,83.94,76.9,75.34,72.05,74.995,66.955,76.305,83.365,87.82,88.71,89.295,85.74,88.755,86.585,85.925,81.73,77.06,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,12/04/2022,76.135,70.375,68.725,68.18,66.205,69.465,75.7,73.595,70.26,69.42,76.82,83.405,81.68,84.515,90.17,94.41,78.22,80.17,84.33,79.495,68.985,68.53,72.225,70.35,64.505,62.62,62.01,62.56,60.72,69.755,68.91,70.595,72.155,72.93,73.26,77.175,73.985,75.95,76.205,78.315,74.765,73.685,76.605,78.215,79.385,81.505,77.85,76.87,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,13/04/2022,76.935,76.61,73.24,71.525,69.485,73.93,75.6,74.425,73.64,74.05,81.225,78.26,81.525,83.045,91.65,90.33,81.17,84.705,86.695,81.52,74.42,72.295,70.845,65.04,63.385,65.3,68.19,66.435,66.635,69.8,72.64,74.975,76.92,79.565,82.325,78.8,72.465,78.27,80.84,83.785,77.185,82.8,93.155,96.06,105.61,95.69,97.97,96.365,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,14/04/2022,90.845,85.47,79.785,81.59,89.665,91.555,92.665,84.335,88.27,86.59,88.28,102.67,101.97,106.325,107.78,109.185,85.295,90.145,88.53,81,76.37,74.48,73.715,72.395,62.245,67.25,66.415,67.96,65.575,72.755,76.765,75.975,75.415,75.53,83.79,78.5,71.92,73.35,78.125,78.04,78.605,79.475,78.395,77.64,77.155,76.18,76.54,76.51,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,15/04/2022,77.73,79.965,78.07,78.88,79.115,76.735,77.83,78.915,78.275,77.2,82.535,85.875,86.505,84.655,94.91,91.765,74.575,83.465,81.84,83.68,75.9,70.575,72.525,74.035,64.365,60.29,65.225,63.13,58.4,61.1,70.145,71.425,67.445,69.795,74.82,76.72,75.615,73.66,74.325,73.205,76,81.985,84.595,87.19,84.585,81.615,81.195,81.57,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,16/04/2022,75.98,80.135,81.515,83.87,84.585,87.265,82.37,80.74,78.55,78.98,89.395,91.43,92.73,92.41,99.525,103.285,82.22,83.075,91.05,86.055,75.36,74.695,76.275,73.015,60.02,61.46,64.02,69.78,62.675,64.595,67.16,65.665,76.74,80.51,81.265,84.53,83.21,84.29,81.96,84.655,85.175,83.765,86.675,90.625,95.64,95.72,90.205,88.685,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,17/04/2022,90.55,90.59,97.925,100.975,96.35,92.155,91.265,89.715,87.255,88.225,98.4,105.84,99.96,101.655,107.74,106.18,84.045,86.55,86.43,88.385,78.27,81.325,74.675,75.31,66.425,67.51,66.365,65.5,64.555,64.195,62.525,70.12,74.74,77.535,74.925,73.835,70.6,70.97,75.94,78.855,82.825,84.49,80.965,82.385,83.21,86.785,85.1,82.875,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,18/04/2022,82.805,78.895,78.595,77.24,72.975,74.995,81.195,83.215,80.975,80.285,92.545,92.46,94.035,92.865,89.56,90.675,77.105,75.315,74.395,77.925,68.675,63.41,60.205,65.06,62.305,57.87,56.41,62.465,61.29,68.315,70.895,71.99,70.665,79.775,75.41,73.27,69.83,72.275,75.14,76.16,78.06,81.43,80.625,77.16,76.575,77.23,79.36,68.85,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,19/04/2022,69.39,67.79,69.49,68.935,72.805,72.655,71.38,74.09,71.97,71.655,84.255,84.28,82.15,79.04,85.665,83.655,77.4,73.235,76.425,77.02,70.03,66.23,69.53,72.39,70.105,71.85,68.065,75.305,75.74,72.93,75.49,84.26,74.42,80.155,76.675,76.825,71.93,75.885,80.125,74.725,77.09,79.52,82.825,84.515,86.24,82.375,78.85,78.915,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,20/04/2022,73.67,70.055,67.18,75.64,77.11,75.87,75.18,76.545,75.52,74.17,86.095,87.27,82.63,92.355,98.97,97.635,82.1,82.825,85.485,91.575,79.25,84.12,80.28,79.495,75.02,68.445,70.355,75.415,75.28,82.785,91.42,87.695,88.865,83.075,90.265,92.32,86.165,78.645,80.49,82.205,85.05,85.03,88.575,92.27,90.435,84.96,88.225,91.585,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,21/04/2022,86.22,82.05,79.395,82.06,84.16,85.16,86.83,85.195,85.965,84,90.41,98.885,97.78,100.435,109.215,107.25,87.845,88.245,91.135,89.42,79.28,89.345,92.42,83.49,74.515,74.97,70.425,69.52,64.495,73.07,77.59,79.01,74.77,77.77,76.7,76.84,70.805,73.43,76.885,81.775,87.2,85.645,74.545,78.065,77,78.11,82.98,84.575,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,22/04/2022,81.715,76.78,76.805,76.565,78.105,82.95,84.13,82.51,76.47,76.64,84.41,94.94,87.43,91.57,101.105,99.65,83.885,79.66,85.805,81.8,71.22,73.575,73.885,72.63,66.56,68.465,65.355,68.38,66.325,68.78,68.31,71.62,71.465,72.495,77.67,76.32,73.72,75.3,80.175,76.54,82.77,87.205,85.865,86.92,87.205,85.755,85.645,84.79,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,23/04/2022,83.905,83.56,87.565,82.845,83.14,85.785,91.315,88.345,84.825,83.56,100.805,94.445,95.165,95.735,100.37,94.625,77.215,77.105,81.27,78.59,76.435,68.955,65.56,61.87,58.995,59.89,59.335,70.275,64.94,66.625,73.995,72.36,67.75,70.43,81.03,78.14,67.77,60.765,64.425,65.865,71.65,71.505,73.41,76.53,72.615,71.83,72.69,69.825,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,24/04/2022,69.4,70.795,70.31,73.69,78.685,75.595,79.025,79.375,77.95,78.35,91.805,91.24,91.51,89.67,98.58,93.87,75.67,78.505,82.605,85.355,79.885,80.865,78.29,71.275,57.91,57.035,61.895,59.81,60.665,74.58,69.895,69.035,68.26,72.515,72.3,70.535,65.325,66.245,73.235,66.825,64.8,73.21,79.52,82.335,80.665,80.955,76.695,76.06,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,25/04/2022,75.16,71.015,73.14,76.415,75.765,75.75,76.825,77.745,76.85,72.365,80.525,80.975,80.94,81.53,85.575,81.36,69.64,76.62,75.34,71.86,68.385,70.83,73.365,82.775,71.215,69.81,79.53,78.125,74.675,78.305,81.915,76.18,77.585,84.79,88.95,81.45,75.345,77.95,79.62,84.54,84.68,88.71,89.92,85.715,89.655,86.86,91.26,89.25,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,26/04/2022,88.07,84.815,83.32,82.925,77.51,77.595,79.06,79.09,76.73,76.355,84.725,95.115,92.245,94.725,96.59,101.465,80.665,82.115,81.22,76.215,65.52,73.89,73.475,65.675,66.48,60.88,61.815,68.915,64.735,65.09,66.82,69.705,67.11,67.73,67.365,70.19,71.475,72.795,73.165,82.015,81.305,82.195,78.975,83.565,79.755,82.205,77.03,71.605,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,27/04/2022,73.44,79.295,83.085,86.03,85.83,83.06,77.95,76.59,76.72,78.48,84.49,87.11,88.085,93.685,103.48,96.44,78.76,78.975,80.425,74.35,67.43,67.955,78.62,75.515,65.51,67.775,65.025,68.02,72.45,74.615,75.075,74.38,74.74,75.27,79.86,82.275,76.25,80.245,76.525,73.145,80.02,87.755,81.695,82.13,82.01,77.185,77.57,73.125,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,28/04/2022,72.395,79.12,79.69,80.31,78.075,78.565,78.215,76.165,76.09,77.835,85.07,88.39,85.005,94.285,97.205,96.285,76.72,78.81,78.475,75.88,65.5,62.99,67.685,67.995,61.18,60.215,62.05,74.15,71.845,73.17,77.94,84.04,72.715,74.975,80.125,79.83,73.275,70.87,70.105,67.51,72.65,77.945,72.325,79,77.415,73.965,74.42,74.97,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,29/04/2022,69.525,66.565,71.105,73.69,75.095,79.055,82.51,79.34,78.885,80.23,87.87,90.315,91.59,92.295,97.9,90.75,78.31,78.38,78.86,78.83,71.815,66.345,65.54,67.98,62.165,63.285,63.58,64.105,66.545,71.635,82.19,76.875,76.71,81.98,87.405,82.11,75.03,77.78,83.495,81.41,81.67,81.89,79.465,83.625,87.805,83.74,83.515,84.72,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,30/04/2022,86.425,86.245,87.025,86.58,86.325,84.715,84.09,82.145,78.68,78.525,95.285,93.12,88.17,89.08,89.515,84.945,74.745,80.25,82.87,78.465,75.765,75.85,76.265,70.48,64.79,65.125,65,65.22,59.15,73.43,77.545,80.39,75.71,82.32,87.09,87.265,76.585,85.105,89.42,88.515,87.865,91.115,89.49,90.63,97.15,93.745,92.795,92.515,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/05/2022,89.165,87.895,91.755,95.9,98.705,99.38,98.205,96.03,95.225,92.215,98.17,102.765,103.585,105.255,101.735,104.495,80.06,88.87,89.67,87.205,86.28,79.99,83.095,80.82,65.395,71.865,66.26,70.63,70.155,76.14,72.015,73.85,67.295,75.425,86.24,82.11,73.61,78.515,89.03,88.35,88.76,94.17,95.875,91.015,89.475,89.165,81.76,82.995,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/05/2022,77.25,75.32,76.47,80.555,83.305,83.09,77.645,80.825,84.435,88.29,93.295,93.335,90.825,94.39,100.35,93.96,77.875,82.51,89.095,83.65,71.45,66.39,65.52,64.635,61.525,70.22,72.595,76.94,73.705,74.48,76.77,76.52,69.61,67,71.61,82.545,74.27,78.815,75.58,81.005,76.005,79.505,76.08,77.165,74.73,72.82,72.07,74.51,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/05/2022,72.565,75.205,73.76,72.83,74.96,74.995,72.855,73.51,69.485,69.49,77.15,84.06,77.45,76.825,78.2,81.035,71.355,69.07,69.825,68.455,63.255,61.545,64.56,62.19,62.74,64.02,67.23,67.74,67.85,65.97,62.95,66.18,67.405,66.385,67.42,66.98,67.355,70.08,69.975,72.34,72.735,78.87,75.575,75.65,74.38,73.24,69.87,64.775,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,04/05/2022,60.51,61.95,62.815,66.72,65.81,66.59,65.73,65.575,65.4,69.545,76.425,75.21,70.295,81.135,81.695,85.465,70.9,70.41,70.85,70.235,66.175,63.57,64.905,70.09,62.28,67.285,68.08,72.195,66.425,66.885,73.99,69.805,72.85,70.995,73.505,70.86,73.71,70.315,71.95,75.905,73.515,72.355,75.715,78.475,78.6,76.085,74.92,84.285,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,05/05/2022,81.345,79.98,82.15,83.445,81.715,83.495,81.28,82.995,78.705,77.835,85.705,92.045,87.165,99.565,103.395,93.87,82.82,84.385,81.525,83.47,69.405,73.175,77.885,78.63,69.215,72.955,77.375,76.93,72.89,69.78,70.365,70.97,71.08,74.815,76.185,75.705,66.325,66.775,67.075,72.16,73.46,75.345,75.92,76.54,82.31,78.435,72.935,79.065,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,06/05/2022,80.685,73.405,71.86,73.865,72.16,69.19,70.785,70.73,73.78,79.02,88.68,92.055,88.18,87.52,91.36,92.175,80.44,77.605,77.2,77.72,66.515,64.665,64.25,66.52,66.75,59.87,65.175,71.795,62.855,61.955,69.4,69.305,66,65.26,64.55,66.63,59.615,59.41,62.78,68.67,70.45,71.22,69.85,69.985,74.75,69.41,73.585,76.41,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,07/05/2022,73.865,71.685,69.345,72.73,68.985,70.285,69.005,71.49,70.79,70.77,80.125,90.035,87.425,91.1,85.35,81.495,70.755,73.835,77.1,78.18,68.695,68.625,69.28,69.595,61.935,58.725,60.735,69.295,67.475,72.17,66.01,71.145,69.795,70.01,72.845,73.28,73.67,69.615,68.52,69.45,68.155,70.2,73.245,75.685,78.63,75.02,73.4,76.205,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,08/05/2022,82.915,83.395,89.835,85.51,83,77.53,77.15,78.975,79.6,76.955,77.17,78.595,91.275,93.005,95.145,94.605,83.555,84.655,85.91,85.605,79.515,80.405,77.42,74.135,65.98,64.08,64,64.755,68.995,81.28,76.02,74.495,73.47,70.46,73.305,77.21,69.71,70.48,72.245,73.42,74.145,72.58,72.42,70.92,71.78,70.73,70.835,69.455,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,09/05/2022,67.53,66.66,71.18,74.01,76.585,75.81,75.475,76.45,78.64,75.27,83.54,86.715,84.635,87.245,81.065,79.555,64.4,68.725,69.95,70.475,61.655,64.395,61.515,63.4,67.825,66.215,69.695,69.015,66.86,76.11,70.29,68.67,70.345,69.26,73.57,77.95,71.46,72.235,71.615,72.595,76.06,77.855,72.735,78.51,77.145,77.39,79.735,74.65,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,10/05/2022,74.74,76.395,76.685,79.695,77.07,74.57,73.315,74.595,75.51,74.295,76.47,88.03,90.01,86.325,98.585,94.565,73.83,69.715,71.885,67.98,70.605,69.66,68.92,78.14,75.53,76.86,77.425,77.69,67.96,66.005,68.35,69.13,69.645,71.415,69.1,68.435,72.335,71.04,74.97,78.22,73.995,78.355,83.745,77.11,78.315,76.525,80.46,79.15,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,11/05/2022,76.175,71.85,71.495,71.515,72.415,74.13,72.415,69.69,68.565,66.645,67.56,84.79,84.09,92.625,95.285,96.46,89.045,91.32,92.145,86.75,78.56,74.25,74.07,70.045,71.75,75.85,77.805,75.51,76.14,75.68,78.56,77.15,71.8,71.635,79.415,80.08,71.815,71.025,74.08,76.53,78.185,77.645,80.75,81.31,83.705,81.705,81.155,81.575,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,12/05/2022,82.76,78.545,77.155,79.39,79.635,78.895,76.275,77.005,77.69,77.63,81,85.315,80.95,82.74,94.245,87.995,89.165,85.99,79.615,80.32,74.81,75.44,79.715,75.28,74.09,72.585,72.2,69.64,68.605,70.14,72.725,72.025,68.215,69.705,69.19,70.375,73.635,68.885,67.565,67.88,70.755,73.12,74.365,77.235,74.73,71.195,71.79,76.12,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,13/05/2022,74.6,71.615,74.075,72.16,72.965,74.27,72.09,70.76,72.04,73.95,80.875,86.715,83.795,79.215,83.28,86.21,81.335,78.65,78.4,74.595,67.165,69.76,72.49,73.4,65.13,67.35,65.58,65.67,62.925,64.105,71.645,70.025,70.595,71.76,75.45,69.325,67.44,73.185,75.445,73.6,74.745,78.555,78.04,77.6,83.04,78.86,77.275,69.215,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,14/05/2022,70.395,67.41,65.925,72.23,70.23,66.17,67.73,67.955,66.955,64.095,79.735,76.01,80.39,81.075,79.565,83.335,70.855,73.65,81.83,85.665,84.765,70.645,68.84,69.44,68.715,67.44,68.285,71.17,65.625,74.47,79.85,79.75,73.35,76.31,77.12,75.085,70.325,74.735,77.865,76.105,77.84,83.46,85.28,83.595,84.99,87.61,87.925,81.08,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,15/05/2022,86.6,82.86,75.38,79.08,71.825,71.91,72.52,74.945,75.16,72.705,77.325,87.905,89.315,90.96,96.78,94.425,84.765,83.61,88.09,92.635,83.22,81.255,78.345,82.12,71.16,72.335,77.79,77.155,71.47,76.99,74.33,74.08,70.89,83.54,83.21,76.65,73.84,77.22,84.92,84.955,83.705,84.135,85.23,92.165,93.145,88.79,91.805,89.775,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,16/05/2022,86.73,84.275,82.775,83.59,83.655,80.665,79.385,78.365,80.655,81.665,90.285,90.195,93.645,96.94,106.18,104.72,85.725,75.995,85.51,83.73,77.77,75.275,72.725,71.07,78.69,74.15,81.125,84.875,70.92,74.33,72.52,77.015,69.74,71.11,73.475,72.345,73.26,77.765,82.205,89.45,90.325,87.18,87.55,87.96,89.605,91.235,90.635,87.59,,
